t	S1	S2	S3	S4	S5	S6	S7
3.001500750375187265e-01	5.709195942772921084e-01	5.271730031851066256e-01	1.262920633253203917e-01	2.031638181328568882e-01	1.107783283165273691e-01	2.438247261994204607e+00	9.360524687862345483e-02
3.051525762881440729e-01	5.819700156749298969e-01	5.127264859596138979e-01	1.244478506752085406e-01	2.004762545204739621e-01	1.148886763508466385e-01	2.502441606724097767e+00	9.346714614772252960e-02
3.101550775387693637e-01	5.930150497675267252e-01	4.987797281293993579e-01	1.225953108440243078e-01	1.978454938542184016e-01	1.105400312485088216e-01	2.327504746920753487e+00	9.331401171034424402e-02
3.151575787893947100e-01	6.040536910095641865e-01	4.853173378254233006e-01	1.207361287310234066e-01	1.952705489107958159e-01	1.073798966721339621e-01	2.451579754184582516e+00	9.314643834572047809e-02
3.201600800400200009e-01	6.150849652607551787e-01	4.723244205043973798e-01	1.188719902410489832e-01	1.927503634086854822e-01	1.047766403988362599e-01	2.490821316354330239e+00	9.296500496765558452e-02
3.251625812906452917e-01	6.261079282429727888e-01	4.597865625809774981e-01	1.170045787803295906e-01	1.902838218505180645e-01	1.020582187428132614e-01	2.341631637345192196e+00	9.277027471711193907e-02
3.301650825412706380e-01	6.371216594487847384e-01	4.476898248228753374e-01	1.151355728048132632e-01	1.878697641338199220e-01	1.112010113841835762e-01	2.529512150618915989e+00	9.256279458800401039e-02
3.351675837918959289e-01	6.481252604882695723e-01	4.360207275231018365e-01	1.132666423234422737e-01	1.855069937362003318e-01	1.057252977768382424e-01	2.441175135776030736e+00	9.234309562763973189e-02
3.401700850425212752e-01	6.591178515856244147e-01	4.247662397972755133e-01	1.113994459624560174e-01	1.831942882121480043e-01	1.069995330166009090e-01	2.423073868004460785e+00	9.211169290409164379e-02
3.451725862931465660e-01	6.700985683617652899e-01	4.139137689053624114e-01	1.095356280053514514e-01	1.809304086875372364e-01	1.016167273791778597e-01	2.389240787201429406e+00	9.186908554228702395e-02
3.501750875437718569e-01	6.810665603417835889e-01	4.034511468614804808e-01	1.076768150170935995e-01	1.787141058856015763e-01	1.047590163246595457e-01	2.574874912655674475e+00	9.161575704749155835e-02
3.551775887943972032e-01	6.920209875501002195e-01	3.933666208678319176e-01	1.058246132648331672e-01	1.765441291648356947e-01	1.082117506737829138e-01	2.619276357378898634e+00	9.135217532810868679e-02
3.601800900450224940e-01	7.029610191941513264e-01	3.836488407260000288e-01	1.039806053857283002e-01	1.744192314055041937e-01	1.046532871994332592e-01	2.470688502807158127e+00	9.107879308526377338e-02
3.651825912956478404e-01	7.138858313734759431e-01	3.742868482123190566e-01	1.021463476367582002e-01	1.723381754424390955e-01	9.644744046819361816e-02	2.575058130931941136e+00	9.079604802862634161e-02
3.701850925462731312e-01	7.247946051110744081e-01	3.652700663869351549e-01	1.003233671206630040e-01	1.702997394721565416e-01	9.538148110228647503e-02	2.522616445798042673e+00	9.050436316329076025e-02
3.751875937968984220e-01	7.356865250778429344e-01	3.565882882463574655e-01	9.851315882436592619e-02	1.683027207227353328e-01	9.702727659376667035e-02	2.576267526330664470e+00	9.020414721746876363e-02
3.801900950475237684e-01	7.465607774468880908e-01	3.482316669636031925e-01	9.671718330834114252e-02	1.663459410838405150e-01	9.971949563556106733e-02	2.360632480880743511e+00	8.989579486945409315e-02
3.851925962981490592e-01	7.574165489736029988e-01	3.401907049090736601e-01	9.493686379599376723e-02	1.644282491659755097e-01	9.593971990875489742e-02	2.692386698566247905e+00	8.957968726942293347e-02
3.901950975487743500e-01	7.682530254357744504e-01	3.324562437956068428e-01	9.317358388135636715e-02	1.625485239229827183e-01	9.500069123292817497e-02	2.509290995023788717e+00	8.925619239432452945e-02
3.951975987993996964e-01	7.790693898266324302e-01	3.250194554224238308e-01	9.142868562257501497e-02	1.607056786931533865e-01	9.977767396596040617e-02	2.517374635443174746e+00	8.892566533240396642e-02
4.002001000500249872e-01	7.898648217984756137e-01	3.178718313954675412e-01	8.970346685486857430e-02	1.588986617500660059e-01	9.471709915316464667e-02	2.542038089426701841e+00	8.858844888374803328e-02
4.052026013006503335e-01	8.006384961350161422e-01	3.110051741042007545e-01	8.799917947660450268e-02	1.571264592997538290e-01	9.148680399599530555e-02	2.595054968555532415e+00	8.824487389307003604e-02
4.102051025512756244e-01	8.113895815668115130e-01	3.044115876909939122e-01	8.631702765133769661e-02	1.553880973375662278e-01	9.010795914998030731e-02	2.607402624768392574e+00	8.789525966686806413e-02
4.152076038019009152e-01	8.221172400105515310e-01	2.980834690295982581e-01	8.465816584236672548e-02	1.536826420605275079e-01	9.324123680931421798e-02	2.564707883549266043e+00	8.753991450376442940e-02
4.202101050525262615e-01	8.328206252316473490e-01	2.920134992834928500e-01	8.302369760852951197e-02	1.520092021215616596e-01	9.147537577648214013e-02	2.519471894409400559e+00	8.717913602572192888e-02
4.252126063031515524e-01	8.434988819850455233e-01	2.861946355177516499e-01	8.141467412740861775e-02	1.503669290179542595e-01	9.405350431496359298e-02	2.712976872503713111e+00	8.681321165736161083e-02
4.302151075537768987e-01	8.541511451914175490e-01	2.806201025473784583e-01	7.983209290070156228e-02	1.487550172304312746e-01	9.014280454228212891e-02	2.648713052321649997e+00	8.644241910204567003e-02
4.352176088044021895e-01	8.647765388021882993e-01	2.752833850433900054e-01	7.827689704062679166e-02	1.471727053673712038e-01	9.344673032886488540e-02	2.601402462059581477e+00	8.606702668989005267e-02
4.402201100550274804e-01	8.753741750991772541e-01	2.701782199163605958e-01	7.674997426010921053e-02	1.456192756566058732e-01	9.404282377995210052e-02	2.504122004003336510e+00	8.568729386773321632e-02
4.452226113056528267e-01	8.859431538430075914e-01	2.652985888829773042e-01	7.525215624117609359e-02	1.440940538745755783e-01	8.960304330879546864e-02	2.588280952293297688e+00	8.530347161710870318e-02
4.502251125562781175e-01	8.964825613103871715e-01	2.606387111801493628e-01	7.378421827900150110e-02	1.425964096398630310e-01	8.961424724030307709e-02	2.444543838757505139e+00	8.491580281365819494e-02
4.552276138069034639e-01	9.069914696620277050e-01	2.561930366908222179e-01	7.234687890690257028e-02	1.411257552375979052e-01	8.068986246366936788e-02	2.623140820921968430e+00	8.452452269466143031e-02
4.602301150575287547e-01	9.174689361002211774e-01	2.519562391065142681e-01	7.094079985154738699e-02	1.396815453542054331e-01	8.727291735232128866e-02	2.472772975321952060e+00	8.412985922344949630e-02
4.652326163081540455e-01	9.279140020572570480e-01	2.479232093011703719e-01	6.956658616716698829e-02	1.382632766451249717e-01	8.981195081288569082e-02	2.503479322718226818e+00	8.373203344560491146e-02
4.702351175587793919e-01	9.383256925673160165e-01	2.440890491131906814e-01	6.822478644661339464e-02	1.368704862001971501e-01	8.536295514824029929e-02	2.466311169097163525e+00	8.333125991180662107e-02
4.752376188094046827e-01	9.487030154564559670e-01	2.404490650379997041e-01	6.691589325252990383e-02	1.355027509134570929e-01	9.438904724573871086e-02	2.554790062695572850e+00	8.292774700410013300e-02
4.802401200600300291e-01	9.590449606444674258e-01	2.369987622853481080e-01	6.564034373621725760e-02	1.341596862455158301e-01	8.444951118209297058e-02	2.439880613897127848e+00	8.252169728885540290e-02
4.852426213106553199e-01	9.693504994979631473e-01	2.337338391040440777e-01	6.439852043979137075e-02	1.328409447080617090e-01	8.834386841396969781e-02	2.527223837548483232e+00	8.211330787070013348e-02
4.902451225612806107e-01	9.796185840668645284e-01	2.306501810147291442e-01	6.319075207213731282e-02	1.315462150432518962e-01	8.795943268193964770e-02	2.489886911793469437e+00	8.170277068230283324e-02
4.952476238119059571e-01	9.898481464505337613e-01	2.277438555096867046e-01	6.201731467662714714e-02	1.302752204603396247e-01	8.361634167854427313e-02	2.540481354284629401e+00	8.129027280982702164e-02
5.002501250625313034e-01	1.000038098137387532e+00	2.250111068195300434e-01	6.087843284018096268e-02	1.290277170739031476e-01	8.118342204776918258e-02	2.496054772107179076e+00	8.087599679215429216e-02
5.052526263131565942e-01	1.010187329292482561e+00	2.224483508108204277e-01	5.977428095672122910e-02	1.278034927559415779e-01	8.405615878144960529e-02	2.467844691678370506e+00	8.046012086837707467e-02
5.102551275637818851e-01	1.020294708139470652e+00	2.200521700031874417e-01	5.870498468022900679e-02	1.266023652235903074e-01	8.528528846272270814e-02	2.546725227547272041e+00	8.004281927857985479e-02
5.152576288144071759e-01	1.030359080307418296e+00	2.178193090476750471e-01	5.767062263387531112e-02	1.254241803757780438e-01	8.772118996804016688e-02	2.543286026813382339e+00	7.962426249147745716e-02
5.202601300650324667e-01	1.040379268139758784e+00	2.157466699152897627e-01	5.667122777759980162e-02	1.242688108916355921e-01	8.449667726008727731e-02	2.576493796771796685e+00	7.920461744448052677e-02
5.252626313156578686e-01	1.050354070094844383e+00	2.138313076382125644e-01	5.570678947367556366e-02	1.231361542145667787e-01	8.192230593154196938e-02	2.579110390435466638e+00	7.878404777098765854e-02
5.302651325662831594e-01	1.060282260063546422e+00	2.120704260572607580e-01	5.477725515493551273e-02	1.220261311860895009e-01	7.508701269243339693e-02	2.573250312149372832e+00	7.836271398748656525e-02
5.352676338169084502e-01	1.070162586744936029e+00	2.104613733680293919e-01	5.388253219103900787e-02	1.209386841389055167e-01	7.342780190171360744e-02	2.409624507483029809e+00	7.794077372982539942e-02
5.402701350675337411e-01	1.079993772986154399e+00	2.090016387028272304e-01	5.302249005759120115e-02	1.198737753563925840e-01	7.715066064993780781e-02	2.361638812655449726e+00	7.751838187105149214e-02
5.452726363181590319e-01	1.089774515136482602e+00	2.076888478186845466e-01	5.219696215803776990e-02	1.188313853820446853e-01	8.322160775191965454e-02	2.501233088977466323e+00	7.709569073259404937e-02
5.502751375687843227e-01	1.099503482395920440e+00	2.065207595369707716e-01	5.140574794272709941e-02	1.178115113455844160e-01	8.156357721219817392e-02	2.445098750458121639e+00	7.667285022714480369e-02
5.552776388194097246e-01	1.109179316157874240e+00	2.054952625394124710e-01	5.064861516556731780e-02	1.168141653517968531e-01	7.905544692936379569e-02	2.300447469820951607e+00	7.625000796411246506e-02
5.602801400700350154e-01	1.118800629355320320e+00	2.046103711641234502e-01	4.992530169374780058e-02	1.158393728818162827e-01	7.631208032862761559e-02	2.533051288614175611e+00	7.582730944853913191e-02
5.652826413206603062e-01	1.128366005769561475e+00	2.038642231476560651e-01	4.923551791154889140e-02	1.148871714966627489e-01	8.423187326283497478e-02	2.441138141503925940e+00	7.540489809675966770e-02
5.702851425712855971e-01	1.137873999391470159e+00	2.032550753344233296e-01	4.857894862102493660e-02	1.139576090590916774e-01	7.953759753059555515e-02	2.306280137250436013e+00	7.498291544612767368e-02
5.752876438219108879e-01	1.147323133692309094e+00	2.027813016732240570e-01	4.795525526539261285e-02	1.130507426562630952e-01	7.765170024897466439e-02	2.436132367515178032e+00	7.456150115211539198e-02
5.802901450725362897e-01	1.156711900976388430e+00	2.024413894713989748e-01	4.736407800516300587e-02	1.121666369397229801e-01	7.978642640516508955e-02	2.330168925752252651e+00	7.414079314416803512e-02
5.852926463231615806e-01	1.166038761637229415e+00	2.022339371258363716e-01	4.680503773133402184e-02	1.113053630655514159e-01	7.822657128716074826e-02	2.418475104848833546e+00	7.372092765432304573e-02
5.902951475737868714e-01	1.175302143459477033e+00	2.021576512767121192e-01	4.627773815780372724e-02	1.104669973682534528e-01	8.200161587625963422e-02	2.308595179701918632e+00	7.330203929336490121e-02
5.952976488244121622e-01	1.184500440898184515e+00	2.022113440320869593e-01	4.578176779818545622e-02	1.096516201561212184e-01	8.385691400019316954e-02	2.419735242102749151e+00	7.288426112473125884e-02
6.003001500750374531e-01	1.193632014281162945e+00	2.023939311140418584e-01	4.531670179576166579e-02	1.088593149604685090e-01	7.942090508764829138e-02	2.434193216846567864e+00	7.246772466294733317e-02
6.053026513256628549e-01	1.202695189132673148e+00	2.027044286857836719e-01	4.488210404444188673e-02	1.080901670472572268e-01	8.097011619707776553e-02	2.280550118689762318e+00	7.205255997887352604e-02
6.103051525762881457e-01	1.211688255273835280e+00	2.031419521145414187e-01	4.447752866767129554e-02	1.073442631031231165e-01	8.131779039640726903e-02	2.300504008168202663e+00	7.163889566323317082e-02
6.153076538269134366e-01	1.220609466149345401e+00	2.037057129323261440e-01	4.410252218138682734e-02	1.066216898004041236e-01	8.183263106299888678e-02	2.305303544674160765e+00	7.122685891546556847e-02
6.203101550775387274e-01	1.229457037865013369e+00	2.043950177272380042e-01	4.375662476134672269e-02	1.059225336155355801e-01	7.722416932839788750e-02	2.246181495533427164e+00	7.081657551408353235e-02
6.253126563281640182e-01	1.238229148467813845e+00	2.052092655477763816e-01	4.343937226523927886e-02	1.052468796610882135e-01	7.840442668163770390e-02	2.431917648215618399e+00	7.040816987170522845e-02
6.303151575787894201e-01	1.246923937033584062e+00	2.061479463289365432e-01	4.315029766100888370e-02	1.045948112390696766e-01	8.409928286313890500e-02	2.321871961734937706e+00	7.000176503916714921e-02
6.353176588294147109e-01	1.255539502630846682e+00	2.072106399919512176e-01	4.288893207251354839e-02	1.039664098651208735e-01	8.157315634400098825e-02	2.327922862567513462e+00	6.959748267520751708e-02
6.403201600800400017e-01	1.264073903653798459e+00	2.083970136132075601e-01	4.265480697488832629e-02	1.033617539005499825e-01	8.855778180964628266e-02	2.266755875355428884e+00	6.919544311129451064e-02
6.453226613306652926e-01	1.272525156546969738e+00	2.097068213735654718e-01	4.244745466060459438e-02	1.027809191205662637e-01	8.104977231690410622e-02	2.153208402288104395e+00	6.879576530467143569e-02
6.503251625812905834e-01	1.280891235058257305e+00	2.111399022732053654e-01	4.226641012758784732e-02	1.022239777696518637e-01	8.938875674451193798e-02	2.382807815806732510e+00	6.839856686809493713e-02
6.553276638319159852e-01	1.289170069108152461e+00	2.126961792825377007e-01	4.211121203846078520e-02	1.016909985421485807e-01	7.988789084264588669e-02	2.177882224400430999e+00	6.800396406338202193e-02
6.603301650825412761e-01	1.297359543572551344e+00	2.143756588269611074e-01	4.198140346438857667e-02	1.011820467809008972e-01	8.241334784950088421e-02	2.220983215436677316e+00	6.761207178574263343e-02
6.653326663331665669e-01	1.305457497501109509e+00	2.161784286978324088e-01	4.187653365137244954e-02	1.006971836879850674e-01	8.647499589045069823e-02	2.185591090952348381e+00	6.722300358273279597e-02
6.703351675837918577e-01	1.313461722490273598e+00	2.181046586958050593e-01	4.179615801333641523e-02	1.002364672552056579e-01	8.673592774120744697e-02	2.216241809099110949e+00	6.683687163070456405e-02
6.753376688344171486e-01	1.321369960983985070e+00	2.201545982807745494e-01	4.173984038475819086e-02	9.979995165207448948e-02	8.999202436355811796e-02	2.086682971035811907e+00	6.645378674094844229e-02
6.803401700850425504e-01	1.329179909187383934e+00	2.223285789500417664e-01	4.170715040558686804e-02	9.938768738988308649e-02	9.057313658561989833e-02	2.120470818801124313e+00	6.607385836588770822e-02
6.853426713356678412e-01	1.336889207019755554e+00	2.246270095779294707e-01	4.169767009923523726e-02	9.899972216541032266e-02	8.498511804104010026e-02	2.140571364538071286e+00	6.569719457989969813e-02
6.903451725862931321e-01	1.344495445385735843e+00	2.270503794893591054e-01	4.171098932371537088e-02	9.863610012916848580e-02	8.651727143121126784e-02	2.055558911825360546e+00	6.532390209372014589e-02
6.953476738369184229e-01	1.351996160138939418e+00	2.295992578314739740e-01	4.174670831411684407e-02	9.829686313840280132e-02	9.364787567184700012e-02	2.195156353422954787e+00	6.495408625708851136e-02
7.003501750875437137e-01	1.359388832395878710e+00	2.322742925013225879e-01	4.180443828730556061e-02	9.798205028605148914e-02	9.561396403235006280e-02	2.168564939340454689e+00	6.458785105274128524e-02
7.053526763381691156e-01	1.366670884914802153e+00	2.350762115834606758e-01	4.188380196073850092e-02	9.769169906794537839e-02	9.315394744102842295e-02	2.083788324701984607e+00	6.422529911977774286e-02
7.103551775887944064e-01	1.373839683760267105e+00	2.380058227406706417e-01	4.198443328058450857e-02	9.742584486781689923e-02	9.169375986135863688e-02	2.124370501000112377e+00	6.386653174305205460e-02
7.153576788394196972e-01	1.380892532166485775e+00	2.410640147693771385e-01	4.210597893355445126e-02	9.718452261255772218e-02	8.800130203470711565e-02	2.046708266636357187e+00	6.351164888783693285e-02
7.203601800900449881e-01	1.387826672905771996e+00	2.442517570683032935e-01	4.224809772595503055e-02	9.696776614735030941e-02	9.328226141492540480e-02	2.103386148382655030e+00	6.316074918736720722e-02
7.253626813406702789e-01	1.394639282463950414e+00	2.475701021429372040e-01	4.241046158014233347e-02	9.677560990724794199e-02	9.652193946280455961e-02	2.081200942711117108e+00	6.281392999458403070e-02
7.303651825912956808e-01	1.401327472280887720e+00	2.510201850236710164e-01	4.259275534354307197e-02	9.660808855664274053e-02	9.700408342387441263e-02	2.019986677289906218e+00	6.247128737013261240e-02
7.353676838419209716e-01	1.407888283754544334e+00	2.546032263581355370e-01	4.279467729127006681e-02	9.646523850587014615e-02	9.631337220507608932e-02	2.012940415685121387e+00	6.213291614045550471e-02
7.403701850925462624e-01	1.414318687885605996e+00	2.583205324649986978e-01	4.301593922618398430e-02	9.634709800235359556e-02	1.002757418419409630e-01	1.986382221226799416e+00	6.179890989947829649e-02
7.453726863431715532e-01	1.420615579752164459e+00	2.621734996149042152e-01	4.325626688825877364e-02	9.625370861732933381e-02	1.003720832029258159e-01	2.254815266468425339e+00	6.146936109214542338e-02
7.503751875937968441e-01	1.426775778617119572e+00	2.661636137715053252e-01	4.351539998710587248e-02	9.618511524014825009e-02	9.995185266245365519e-02	2.025422461234792415e+00	6.114436100923349715e-02
7.553776888444221349e-01	1.432796032933539854e+00	2.702924472710411807e-01	4.379309170286987962e-02	9.614136467452259749e-02	1.009883807995737154e-01	1.896004079339440818e+00	6.082399972132191551e-02
7.603801900950475368e-01	1.438672996112191571e+00	2.745616778701951977e-01	4.408911042171280437e-02	9.612251239132491021e-02	9.529544987673191359e-02	2.126364751371127682e+00	6.050836642397798559e-02
7.653826913456728276e-01	1.444403241387222980e+00	2.789730768727378685e-01	4.440323871427234032e-02	9.612861838874224574e-02	1.027829209941902716e-01	1.999514899883863217e+00	6.019754922438349393e-02
7.703851925962981184e-01	1.449983260584392086e+00	2.835285107134496441e-01	4.473527331467263418e-02	9.615974746345813673e-02	1.055004948872816095e-01	1.955514897282428999e+00	5.989163516705916374e-02
7.753876938469234092e-01	1.455409436619248043e+00	2.882299660860618284e-01	4.508502645379458551e-02	9.621597649088464710e-02	1.041589586064955997e-01	2.059222674735960545e+00	5.959071067099712404e-02
7.803901950975487001e-01	1.460678068892771631e+00	2.930795263288838437e-01	4.545232470042643441e-02	9.629738775165820608e-02	1.141724524840574961e-01	1.834441704115415517e+00	5.929486112049847657e-02
7.853926963481741019e-01	1.465785357700245095e+00	2.980793871177177534e-01	4.583700961922668876e-02	9.640407270214150504e-02	1.053063914938496409e-01	1.936281589982958407e+00	5.900417112627356214e-02
7.903951975987993928e-01	1.470727381424406843e+00	3.032318798243698876e-01	4.623893871517495424e-02	9.653613737991321997e-02	1.169006173343998256e-01	1.806449833147450557e+00	5.871872491071862543e-02
7.953976988494246836e-01	1.475500128526894938e+00	3.085394384904749931e-01	4.665798412041573945e-02	9.669369489279448782e-02	1.066626478556628316e-01	1.965559897143846602e+00	5.843860576531250545e-02
8.004002001000499744e-01	1.480099466332505109e+00	3.140046338717774610e-01	4.709403371061159083e-02	9.687687246563664312e-02	1.137944378048106053e-01	1.926491813785153884e+00	5.816389657455266898e-02
8.054027013506752652e-01	1.484521130859419502e+00	3.196301847534829266e-01	4.754699144831793511e-02	9.708581370134516941e-02	1.085196709776723584e-01	1.913195980859502932e+00	5.789467998596935228e-02
8.104052026013006671e-01	1.488760741630302364e+00	3.254189419945525130e-01	4.801677710065162252e-02	9.732067477938166622e-02	1.139799434051274041e-01	1.957937043191358750e+00	5.763103816759453102e-02
8.154077038519259579e-01	1.492813776057646535e+00	3.313739184635310919e-01	4.850332757010005630e-02	9.758162896749369986e-02	1.065286727737136674e-01	1.902096208703637936e+00	5.737305324679992796e-02
8.204102051025512488e-01	1.496675584667447101e+00	3.374982711074481223e-01	4.900659584062219687e-02	9.786886441756686983e-02	1.102902318963764478e-01	1.889139972682714053e+00	5.712080703675526810e-02
8.254127063531765396e-01	1.500341353593519278e+00	3.437953469204165780e-01	4.952655237275409295e-02	9.818259109336659185e-02	1.147192914121109436e-01	1.680920641015633876e+00	5.687438162481612408e-02
8.304152076038018304e-01	1.503806128154901112e+00	3.502686539688952827e-01	5.006318434010946505e-02	9.852303625207772808e-02	1.207031904243768827e-01	1.828399835385342787e+00	5.663385900840678389e-02
8.354177088544272323e-01	1.507064774800629392e+00	3.569219095952386178e-01	5.061649720062066926e-02	9.889045085249625888e-02	1.154188520875393253e-01	1.781903293210682415e+00	5.639932165802178515e-02
8.404202101050525231e-01	1.510111994806087710e+00	3.637590229668849484e-01	5.118651410905376148e-02	9.928510730728332123e-02	1.088319139071746988e-01	1.737384505593497330e+00	5.617085231642063997e-02
8.454227113556778139e-01	1.512942299618055042e+00	3.707841274413025134e-01	5.177327732306728075e-02	9.970730254946669202e-02	1.149389642155044799e-01	1.670463124858357684e+00	5.594853434769719164e-02
8.504252126063031048e-01	1.515550000094856964e+00	3.780015944041277276e-01	5.237684871726344671e-02	1.001573596495167751e-01	1.200412328582819155e-01	1.618486829154292428e+00	5.573245189352552670e-02
8.554277138569283956e-01	1.517929212966999897e+00	3.854160255080538167e-01	5.299730929028051429e-02	1.006356270234769062e-01	1.227009623484395101e-01	1.920398037397195834e+00	5.552268975197050677e-02
8.604302151075537974e-01	1.520073810050975860e+00	3.930323200986237109e-01	5.363476155639203269e-02	1.011424854725925387e-01	1.202118516790215835e-01	1.930367004276769549e+00	5.531933404535506471e-02
8.654327163581790883e-01	1.521977433893764386e+00	4.008556548714067858e-01	5.428932927563683009e-02	1.016783453474297827e-01	1.289430803126171143e-01	1.719269372316128308e+00	5.512247199567719969e-02
8.704352176088043791e-01	1.523633472573774794e+00	4.088915178851498800e-01	5.496115890326456338e-02	1.022436496041478488e-01	1.222171024211660961e-01	1.765884394002338986e+00	5.493219223157750492e-02
8.754377188594296699e-01	1.525035037029107698e+00	4.171457403543327169e-01	5.565042027848702416e-02	1.028388768399996073e-01	1.195784582085020753e-01	1.836492159938630575e+00	5.474858502165409757e-02
8.804402201100549608e-01	1.526174950542493525e+00	4.256245111045374729e-01	5.635730725548383085e-02	1.034645424706494843e-01	1.320867590992227114e-01	1.672790235236837342e+00	5.457174239107927260e-02
8.854427213606803626e-01	1.527045708468492968e+00	4.343344331765969235e-01	5.708203987931122908e-02	1.041212032385020192e-01	1.291189986636639975e-01	1.747365456561832397e+00	5.440175851179846617e-02
8.904452226113056534e-01	1.527639480821140650e+00	4.432825203369036848e-01	5.782486429033047159e-02	1.048094567917906977e-01	1.244371386260739731e-01	1.719083161005141580e+00	5.423872967445837745e-02
8.954477238619309443e-01	1.527948048844586015e+00	4.524762870885150057e-01	5.858605640899261502e-02	1.055299480330578604e-01	1.313460627966158145e-01	1.716221535957505928e+00	5.408275488439749645e-02
9.004502251125562351e-01	1.527962819551804907e+00	4.619237284885049921e-01	5.936592093772086881e-02	1.062833677707086949e-01	1.353868460498688642e-01	1.751178253966891862e+00	5.393393570444530299e-02
9.054527263631815259e-01	1.527674742151467813e+00	4.716334401805612475e-01	6.016479574653883777e-02	1.070704614113839603e-01	1.373277717849858415e-01	1.585866245815072517e+00	5.379237697394064627e-02
9.104552276138069278e-01	1.527074298419198506e+00	4.816146330275541954e-01	6.098305296132030401e-02	1.078920293668200886e-01	1.430397300203338218e-01	1.687106708559612089e+00	5.365818685059620119e-02
9.154577288644322186e-01	1.526151463468104597e+00	4.918771904370657921e-01	6.182110103579099847e-02	1.087489309318383640e-01	1.363577897019098706e-01	1.712202372344300505e+00	5.353147711061689157e-02
9.204602301150575094e-01	1.524895637527440506e+00	5.024317689857668023e-01	6.267938809447025361e-02	1.096420910384039299e-01	1.302741858584978429e-01	1.729851974749148313e+00	5.341236364080203386e-02
9.254627313656828003e-01	1.523295600547052819e+00	5.132898662893700115e-01	6.355840454214164992e-02	1.105725044384248262e-01	1.362178940925919401e-01	1.631880351641809002e+00	5.330096672315430550e-02
9.304652326163080911e-01	1.521339458959232394e+00	5.244639005085164341e-01	6.445868600074773636e-02	1.115412405869256052e-01	1.438672549456991856e-01	1.560795925212735025e+00	5.319741138284675430e-02
9.354677338669334929e-01	1.519014552896136072e+00	5.359673499950943221e-01	6.538081856169163097e-02	1.125494518383738929e-01	1.420715455474753641e-01	1.602721611400503177e+00	5.310182796158238044e-02
9.404702351175587838e-01	1.516307393125218894e+00	5.478148498227375374e-01	6.632544186394535857e-02	1.135983792752166405e-01	1.422241927036765885e-01	1.556167368242928228e+00	5.301435245863171664e-02
9.454727363681840746e-01	1.513203546664392718e+00	5.600223660141648852e-01	6.729325559329091266e-02	1.146893627146568784e-01	1.444400219077983660e-01	1.554153681611535553e+00	5.293512717182628780e-02
9.504752376188093654e-01	1.509687549686949959e+00	5.726073301303704621e-01	6.828502450532687729e-02	1.158238480472019993e-01	1.464910591559943631e-01	1.367749603553115145e+00	5.286430113293772576e-02
9.554777388694346563e-01	1.505742765198083255e+00	5.855888600149011802e-01	6.930158544400057130e-02	1.170033997822749472e-01	1.403992965828352590e-01	1.369072954919824836e+00	5.280203081633010748e-02
9.604802401200600581e-01	1.501351239849330055e+00	5.989879836685969572e-01	7.034385507304519169e-02	1.182297131732606699e-01	1.433505055465880140e-01	1.463581793381276253e+00	5.274848079804692058e-02
9.654827413706853489e-01	1.496493530860687926e+00	6.128279117981608737e-01	7.141283918560289989e-02	1.195046284477806753e-01	1.454377190553280685e-01	1.414001034595896211e+00	5.270382452053339745e-02
9.704852426213106398e-01	1.491148514227942368e+00	6.271343420527061285e-01	7.250964258777048421e-02	1.208301466199317442e-01	1.523444949877924559e-01	1.480110679012462516e+00	5.266824509397755733e-02
9.754877438719359306e-01	1.485293107613547825e+00	6.419359012123989627e-01	7.363548366177645466e-02	1.222084519391621743e-01	1.547888875245586326e-01	1.498529055662420895e+00	5.264193639667642810e-02
9.804902451225612214e-01	1.478902015972029416e+00	6.572645552518696643e-01	7.479170784973364350e-02	1.236419318603595718e-01	1.529551506917501136e-01	1.368242648831563546e+00	5.262510400664385801e-02
9.854927463731865123e-01	1.471947367722445721e+00	6.731561989988831263e-01	7.597980553257892289e-02	1.251332058777351042e-01	1.618402659228949936e-01	1.231861021668750222e+00	5.261796649037604051e-02
9.904952476238119141e-01	1.464398295671316630e+00	6.896513406481573627e-01	7.720143331567771994e-02	1.266851576474097851e-01	1.620434102137111865e-01	1.255626241663361231e+00	5.262075678924286321e-02
9.954977488744372049e-01	1.456220434645479456e+00	7.067959286137607267e-01	7.845843895787141253e-02	1.283009727187038040e-01	1.549880423854520239e-01	1.291012147000398347e+00	5.263372378674779917e-02
1.000500250125062607e+00	1.447375247186339253e+00	7.246424692719065641e-01	7.975289450820438608e-02	1.299841883391624764e-01	1.510061604718365147e-01	1.328304748287660653e+00	5.265713428172832944e-02
1.005502751375687787e+00	1.437819275765451765e+00	7.432512769391352858e-01	8.108713268058467816e-02	1.317387471684463851e-01	1.506594255295042317e-01	1.281656549836053927e+00	5.269127502026182269e-02
1.010505252626313188e+00	1.427503131766517663e+00	7.626921753793773906e-01	8.246379416426488640e-02	1.335690688713865037e-01	1.570053337640052171e-01	1.263190604415402207e+00	5.273645528640347191e-02
1.015507753876938368e+00	1.416370250034111100e+00	7.830466103579090120e-01	8.388588574426614208e-02	1.354801354094871124e-01	1.569887891447250827e-01	1.285319398683673064e+00	5.279300986174135374e-02
1.020510255127563770e+00	1.404355213449786310e+00	8.044105135304364662e-01	8.535685663762891673e-02	1.374776027631285646e-01	1.638263374575484876e-01	1.349113652725515200e+00	5.286130271166004230e-02
